time,acc_z,acc_y,acc_x,or_qz,or_qy,or_qx,or_qw,or_roll,or_pitch,or_yaw,Class
2023-10-21 17:16:53.470,-0.1968299150466919,-0.1395073682069778,0.0562686920166015,0.7047988176345825,-0.2355909049510955,0.6102415919303894,0.2745194733142853,-1.4260869026184082,-0.0029580339323729,-2.40130615234375,1
2023-10-21 17:16:53.480,-0.1274695396423339,-0.093722254037857,-0.1557703018188476,0.7047988176345825,-0.2355909049510955,0.6102415919303894,0.2745194733142853,-1.4260869026184082,-0.0029580339323729,-2.40130615234375,1
2023-10-21 17:16:53.500,-0.0335603952407836,-0.2142695039510727,-0.3502016067504883,0.7021811604499817,-0.2344801872968673,0.6149783730506897,0.2715923488140106,-1.436752438545227,-0.0047517297789454,-2.407623529434204,1
2023-10-21 17:16:53.520,-0.0768473148345947,-0.3807087540626526,-0.2172079086303711,0.7021811604499817,-0.2344801872968673,0.6149783730506897,0.2715923488140106,-1.436752438545227,-0.0047517297789454,-2.407623529434204,1
2023-10-21 17:16:53.580,-0.2027459144592285,-0.2031868994235992,-0.1233243942260742,0.6998385190963745,-0.2383469045162201,0.6169857978820801,0.2697133719921112,-1.4454295635223389,0.0007900596247054,-2.405192613601685,1
2023-10-21 17:16:53.600,-0.1898461580276489,-0.1429573744535446,-0.1986198425292968,0.6998010873794556,-0.2385545223951339,0.6169612407684326,0.2696832120418548,-1.4455680847167969,0.001113265985623,-2.404946565628052,1
2023-10-21 17:16:53.620,-0.0705041885375976,-0.1003894954919815,-0.2814388275146484,0.6994162201881409,-0.2398241907358169,0.6169835329055786,0.2695045471191406,-1.4468473196029663,0.0029141348786652,-2.403430461883545,1
2023-10-21 17:16:53.650,0.065804123878479,-0.1429758667945861,-0.2184133529663086,0.6981989741325378,-0.2406698614358902,0.618603527545929,0.2681900560855865,-1.4516985416412354,0.0042642783373594,-2.4043290615081787,1
2023-10-21 17:16:53.670,0.1079057455062866,-0.0759895890951156,-0.2431097030639648,0.6981989741325378,-0.2406698614358902,0.618603527545929,0.2681900560855865,-1.4516985416412354,0.0042642783373594,-2.4043290615081787,1
2023-10-21 17:16:53.730,-0.1420545578002929,0.1959622353315353,-0.1777486801147461,0.6956605911254883,-0.2424817532300949,0.621962308883667,0.265371173620224,-1.4618470668792725,0.0072683435864746,-2.4062204360961914,1
2023-10-21 17:16:53.750,-0.1017616987228393,0.2783510088920593,-0.2541542053222656,0.6956605911254883,-0.2424817532300949,0.621962308883667,0.265371173620224,-1.4618470668792725,0.0072683435864746,-2.4062204360961914,1
2023-10-21 17:16:53.770,-0.1469733715057373,0.2814958095550537,-0.2854175567626953,0.6948602199554443,-0.2428606897592544,0.6228389143943787,0.2650653719902038,-1.4644122123718262,0.0073224664665758,-2.406156063079834,1
2023-10-21 17:16:53.830,-0.2506366968154907,0.1528640538454055,0.1699676513671875,0.7000322937965393,-0.2417566925287246,0.6168452501296997,0.2664780914783478,-1.4483736753463743,0.0097236381843686,-2.4055354595184326,1
2023-10-21 17:16:53.880,-0.23691987991333,0.2896458506584167,-0.217320442199707,0.7013487815856934,-0.2438937127590179,0.6143923401832581,0.2667356133460998,-1.444370985031128,0.0143489697948098,-2.40210223197937,1
2023-10-21 17:16:53.900,-0.2700530290603637,0.478061705827713,-0.3275966644287109,0.7013487815856934,-0.2438937127590179,0.6143923401832581,0.2667356133460998,-1.444370985031128,0.0143489697948098,-2.40210223197937,1
2023-10-21 17:16:53.920,-0.3531043529510498,0.5259145498275757,-0.288640022277832,0.7017276287078857,-0.242360457777977,0.6132391691207886,0.2697730958461761,-1.440019965171814,0.0092713376507163,-2.399416446685791,1
2023-10-21 17:16:53.980,-0.3644239902496338,0.0018049776554107,0.225006103515625,0.7060075402259827,-0.2376796752214431,0.6074501276016235,0.275800883769989,-1.4212137460708618,0.0005367398262023,-2.396292924880981,1
2023-10-21 17:16:54.000,-0.255983829498291,-0.1154558062553405,0.0462188720703125,0.7062510251998901,-0.2375235855579376,0.6065623760223389,0.2772620022296905,-1.4188834428787231,-0.0008508266182616,-2.3941314220428467,1
2023-10-21 17:16:54.020,-0.2227579355239868,-0.0295131504535675,-0.0713634490966796,0.7058424353599548,-0.2347329556941986,0.6069657206535339,0.2797847390174866,-1.4172017574310305,-0.0082706259563565,-2.393910646438598,1
2023-10-21 17:16:54.030,-0.1407454013824463,0.1828926801681518,-0.2449474334716797,0.705955982208252,-0.2342947274446487,0.6062924861907959,0.2813212871551513,-1.41512930393219,-0.0103226052597165,-2.3920018672943115,1
2023-10-21 17:16:54.050,-0.1763858795166015,0.2957378625869751,-0.3492031097412109,0.705955982208252,-0.2342947274446487,0.6062924861907959,0.2813212871551513,-1.41512930393219,-0.0103226052597165,-2.3920018672943115,1
2023-10-21 17:16:54.070,-0.1714719533920288,0.253958523273468,-0.4142351150512695,0.7040938138961792,-0.2297299057245254,0.6078471541404724,0.2863529920578003,-1.414623141288757,-0.0246173869818449,-2.3901045322418213,1
2023-10-21 17:16:54.130,-0.1135932207107544,-0.550286054611206,-0.8404512405395508,0.6990929245948792,-0.227753147482872,0.6128992438316345,0.2893996834754944,-1.4252210855484009,-0.03631242364645,-2.3879973888397217,1
2023-10-21 17:16:54.150,-0.1427078247070312,-0.7144155502319336,-1.0094985961914062,0.6994178295135498,-0.2275948822498321,0.6122539639472961,0.2901042401790619,-1.423472881317139,-0.0368754677474498,-2.3870365619659424,1
2023-10-21 17:16:54.170,-0.2945036888122558,-0.964380979537964,-0.7294816970825195,0.6994178295135498,-0.2275948822498321,0.6122539639472961,0.2901042401790619,-1.423472881317139,-0.0368754677474498,-2.3870365619659424,1
2023-10-21 17:16:54.220,-0.0803086757659912,-0.4981258809566498,1.408696174621582,0.6973124742507935,-0.2221748083829879,0.6146626472473145,0.2942510545253753,-1.4244214296340942,-0.0519030354917049,-2.387789726257324,1
2023-10-21 17:16:54.280,-0.4780665636062622,0.8597551584243774,0.837895393371582,0.6946507096290588,-0.2200103551149368,0.6185440421104431,0.2940395474433899,-1.4321213960647583,-0.058124840259552,-2.391327142715454,1
2023-10-21 17:16:54.300,-0.7206626534461975,0.8414093255996704,0.4386835098266601,0.6939204335212708,-0.2245709598064422,0.6202207207679749,0.2887362241744995,-1.440499186515808,-0.0465083867311477,-2.3937995433807373,1
2023-10-21 17:16:54.320,-0.7980227470397949,0.6245947480201721,0.1431360244750976,0.6956015825271606,-0.2270507365465164,0.6184667348861694,0.2865053415298462,-1.4384183883666992,-0.0385238751769065,-2.393914222717285,1
2023-10-21 17:16:54.380,-0.4916583895683288,-0.4365841746330261,-0.6073942184448242,0.6965594291687012,-0.2239595353603363,0.6195376515388489,0.2842890322208404,-1.4382712841033936,-0.0402641594409942,-2.401850700378418,1
2023-10-21 17:16:54.430,-0.6086166501045227,-0.6542376279830933,-0.2459144592285156,0.6979485750198364,-0.2251512110233307,0.6183784604072571,0.2824587523937225,-1.4364805221557615,-0.0350520573556423,-2.403127193450928,1
2023-10-21 17:16:54.450,-0.5144038200378418,-0.6477229595184326,-0.2309961318969726,0.6983809471130371,-0.2261537462472915,0.6163654327392578,0.2849777340888977,-1.4323718547821045,-0.0354253239929676,-2.397563934326172,1
2023-10-21 17:16:54.470,-0.5843846797943115,-0.4279382824897766,-0.2380151748657226,0.6983809471130371,-0.2261537462472915,0.6163654327392578,0.2849777340888977,-1.4323718547821045,-0.0354253239929676,-2.397563934326172,1
2023-10-21 17:16:54.530,-0.7998201251029968,-0.2882383465766907,-0.6358556747436523,0.6950322985649109,-0.2250407040119171,0.6156835556030273,0.2953315079212188,-1.429564356803894,-0.0508623048663139,-2.3821356296539307,1
2023-10-21 17:16:54.550,-1.0158716440200806,-0.331155002117157,-0.8312797546386719,0.6950322985649109,-0.2250407040119171,0.6156835556030273,0.2953315079212188,-1.429564356803894,-0.0508623048663139,-2.3821356296539307,1
2023-10-21 17:16:54.570,-1.1147117614746094,-0.2288246005773544,-0.7563533782958984,0.6927294135093689,-0.2220854759216308,0.6184245944023132,0.297245979309082,-1.4336628913879397,-0.0599941425025463,-2.383213758468628,1
2023-10-21 17:16:54.580,-0.9179254174232484,-0.1699225753545761,-0.7983388900756836,0.6927294135093689,-0.2220854759216308,0.6184245944023132,0.297245979309082,-1.4336628913879397,-0.0599941425025463,-2.383213758468628,1
2023-10-21 17:16:54.600,-0.8703720569610596,-0.0780109167098999,-0.8087701797485352,0.6908078789710999,-0.220251590013504,0.6219959259033203,0.2956262528896332,-1.4409502744674685,-0.0634962171316146,-2.3886196613311768,1
2023-10-21 17:16:54.620,-0.7861499190330505,-0.122511938214302,-1.1724939346313477,0.6908078789710999,-0.220251590013504,0.6219959259033203,0.2956262528896332,-1.4409502744674685,-0.0634962171316146,-2.3886196613311768,1
2023-10-21 17:16:54.680,-0.954582154750824,-0.8555095791816711,-2.500854969024658,0.6902819871902466,-0.2225875109434127,0.6258728504180908,0.2867904901504516,-1.452890157699585,-0.0517155043780803,-2.4000062942504883,1
2023-10-21 17:16:54.700,-1.138381838798523,-0.966572642326355,-2.464742660522461,0.6903084516525269,-0.2227034568786621,0.6260106563568115,0.2863356471061706,-1.4533461332321167,-0.0510523617267608,-2.4005889892578125,1
2023-10-21 17:16:54.720,-1.3773366212844849,-1.081560492515564,-2.3391246795654297,0.6905619502067566,-0.2218095660209655,0.6277767419815063,0.2825262546539306,-1.457024335861206,-0.0483992099761962,-2.4080820083618164,1
2023-10-21 17:16:54.770,-1.978858232498169,-1.0514967441558838,-1.475844383239746,0.6900402307510376,-0.2191458344459533,0.630981981754303,0.2787138819694519,-1.4627816677093506,-0.0493079833686351,-2.418100357055664,1
2023-10-21 17:16:54.830,-0.4833595752716064,-0.1737940013408661,-0.8789081573486328,0.6881682872772217,-0.2121827453374862,0.6390360593795776,0.270251452922821,-1.4773043394088743,-0.0533913373947143,-2.4417994022369385,1
2023-10-21 17:16:54.850,-0.7893382906913757,-0.2735367715358734,-0.2183599472045898,0.6881682872772217,-0.2121827453374862,0.6390360593795776,0.270251452922821,-1.4773043394088743,-0.0533913373947143,-2.4417994022369385,1
2023-10-21 17:16:54.870,-0.3591145277023315,0.3625184893608093,0.3523378372192383,0.688234269618988,-0.2095267325639724,0.6422616839408875,0.2644466459751129,-1.4833731651306152,-0.0513034164905548,-2.4549055099487305,1
2023-10-21 17:16:54.930,0.3866779804229736,0.6400204300880432,0.0694208145141601,0.6887811422348022,-0.2073410749435424,0.6451903581619263,0.2575259506702423,-1.4891384840011597,-0.0466982573270797,-2.469038248062134,1
2023-10-21 17:16:54.980,0.673498272895813,-0.7402337789535522,0.6149911880493164,0.6932843923568726,-0.2030188888311386,0.6463030576705933,0.2458300441503524,-1.488497972488403,-0.0362697169184684,-2.49348258972168,1
2023-10-21 17:16:55.000,0.9022029638290404,0.0323244929313659,0.869685173034668,0.6932843923568726,-0.2030188888311386,0.6463030576705933,0.2458300441503524,-1.488497972488403,-0.0362697169184684,-2.49348258972168,1
2023-10-21 17:16:55.020,1.159085750579834,0.438730776309967,0.8518095016479492,0.6971230506896973,-0.201586827635765,0.6437278389930725,0.2428925931453704,-1.4806748628616333,-0.0316570810973644,-2.4999828338623047,1
2023-10-21 17:16:55.080,1.772869110107422,0.7383834719657898,0.8644981384277344,0.7004390358924866,-0.2015530318021774,0.640320360660553,0.2423868626356125,-1.4718637466430664,-0.0280629564076662,-2.500705480575561,1
2023-10-21 17:16:55.100,2.093569278717041,0.6804059147834778,0.6810359954833984,0.7027724385261536,-0.2018462419509887,0.6369009017944336,0.2443896383047104,-1.4633179903030396,-0.0276035256683826,-2.4970390796661377,1
2023-10-21 17:16:55.120,1.9376232624053955,0.7713679671287537,0.4239397048950195,0.7030023336410522,-0.2018752247095108,0.6365610361099243,0.2445898056030273,-1.4624706506729126,-0.0275586862117052,-2.4966726303100586,1
2023-10-21 17:16:55.130,1.7416013479232788,0.5457369089126587,0.3691310882568359,0.7047396302223206,-0.2016818970441818,0.6339724063873291,0.2464660555124282,-1.4556896686553955,-0.02824267745018,-2.493896245956421,1
2023-10-21 17:16:55.150,1.5062795877456665,-0.0227963030338287,0.7914628982543945,0.7047396302223206,-0.2016818970441818,0.6339724063873291,0.2464660555124282,-1.4556896686553955,-0.02824267745018,-2.493896245956421,1
2023-10-21 17:16:55.170,1.3503987789154053,-0.314334511756897,1.415959358215332,0.7048348784446716,-0.2030358910560608,0.6337908506393433,0.2455473989248275,-1.4563395977020264,-0.0250404719263315,-2.4934654235839844,1
2023-10-21 17:16:55.230,2.2628250122070312,0.3676127195358276,1.6709880828857422,0.7065660357475281,-0.2038162350654602,0.632579505443573,0.2430363893508911,-1.4539040327072144,-0.0194616392254829,-2.4963200092315674,1
2023-10-21 17:16:55.250,2.2210192680358887,0.3308910131454468,1.7427167892456057,0.7081260681152344,-0.2044355422258377,0.6310027837753296,0.2420723438262939,-1.4504072666168213,-0.015965037047863,-2.496952533721924,1
2023-10-21 17:16:55.270,2.2217822074890137,0.3782366812229156,1.7171916961669922,0.7081260681152344,-0.2044355422258377,0.6310027837753296,0.2420723438262939,-1.4504072666168213,-0.015965037047863,-2.496952533721924,1
2023-10-21 17:16:55.320,1.860546350479126,0.5243048667907715,1.4126787185668943,0.7098017334938049,-0.2064964175224304,0.6282374858856201,0.2426077425479889,-1.4451032876968384,-0.011687783524394,-2.4932007789611816,1
2023-10-21 17:16:55.380,1.0864315032958984,-0.1046779155731201,0.7560348510742188,0.7094112038612366,-0.2092434912919998,0.626665472984314,0.2454453557729721,-1.4434298276901243,-0.0107451062649488,-2.48486328125,1
